Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,RunLine,,OpenOU,,CloseOU,
408,920,H,ARI,MKELLY,0,0,0,0,0,0,0,0,0,0,130,128,1.5,-135,9,-105,9,-120
408,921,V,CWS,LGIOLITO,1,2,0,0,0,0,0,0,1,4,-135,-133,-1.5,135,8,-115,7.5,-115
408,922,H,DET,ERODRIGUE-L,0,0,0,0,0,1,0,2,2,5,115,123,1.5,-155,8,-105,7.5,-105
408,923,V,BAL,JMEANS-L,0,0,0,0,0,1,0,0,0,1,160,170,1.5,-135,7.5,-110,7.5,-110
408,924,H,TAM,SMCCLANAH-L,0,0,1,0,0,0,0,1,x,2,-190,-185,-1.5,115,7.5,-110,7.5,-110
408,925,V,TEX,JGRAY,4,2,0,1,0,0,1,0,0,8,145,150,1.5,-135,9.5,-105,9,-120
408,926,H,TOR,JBERRIOS,0,0,0,3,4,1,1,1,x,10,-170,-160,-1.5,115,9.5,-115,9,100
408,927,V,HOU,JODORIZZI,1,0,0,1,1,1,8,0,1,13,105,110,1.5,-180,9,-105,9.5,-120
408,928,H,LAA,RDETMERS-L,2,0,0,0,0,0,0,3,1,6,-125,-120,-1.5,160,9,-115,9.5,100
408,929,V,OAK,FMONTAS,0,0,0,1,0,0,4,0,0,5,145,178,1.5,-120,8,-115,8,-110
408,930,H,PHI,ANOLA,1,0,4,0,0,1,1,2,x,9,-170,-196,-1.5,100,8,-105,8,-110
408,931,V,BOS,NEOVALDI,3,0,0,0,0,1,0,0,0,5,145,160,1.5,-140,7.5,-110,8,-115
408,932,H,NYY,GCOLE,2,0,0,1,0,0,0,1,0,6,-170,-170,-1.5,120,7.5,-110,8,-105
408,933,V,SEA,RRAY-L,2,0,0,0,0,0,0,0,0,2,-105,108,1.5,-190,8,-110,8,100
408,934,H,MIN,JRYAN,0,0,0,1,0,0,0,0,0,1,-115,-118,-1.5,170,8,-110,8,-120
409,951,V,PIT,MKELLER,1,0,1,0,0,0,0,0,0,2,160,150,1.5,-135,8.5,-120,8,100
409,952,H,STL,MMIKOLAS,1,0,3,0,1,1,0,0,x,6,-190,-160,-1.5,115,8.5,100,8,-120
409,953,V,MIL,BWOODRUFF,0,0,0,0,0,0,0,0,0,0,-150,-145,-1.5,100,7.5,-115,7.5,-115
409,954,H,CUB,JSTEELE-L,3,0,1,3,0,2,0,0,x,9,130,135,1.5,-120,7.5,-105,7.5,-105
409,955,V,MIA,PLOPEZ,0,0,1,0,0,0,1,0,0,2,135,133,1.5,-165,7.5,-110,7.5,-110
409,956,H,SFO,CRODON-L,0,0,0,0,1,0,0,0,0,1,-160,-143,-1.5,145,7.5,-110,7.5,-110
409,957,V,NYM,CBASSITT,0,0,0,0,4,0,0,0,1,5,-150,-140,-1.5,110,10,-105,9.5,105
409,958,H,WAS,JADON,0,0,0,0,0,0,0,0,0,0,130,130,1.5,-130,10,-115,9.5,-125
409,959,V,CIN,VGUTIERRE,0,0,0,0,0,0,0,0,1,1,140,155,1.5,-125,9.5,-125,9.5,-110
409,960,H,ATL,KWRIGHT,2,0,0,0,0,0,0,0,x,2,-165,-165,-1.5,105,9.5,105,9.5,-110
409,961,V,LAD,TGONSOLIN,0,0,1,0,0,0,0,1,0,2,-170,-150,-1.5,100,11.5,-110,11.5,-115
409,962,H,COL,GMARQUEZ,1,0,0,0,0,1,0,1,x,3,145,140,1.5,-120,11.5,-110,11.5,-105
409,963,V,SDG,JMUSGROVE,0,0,2,0,0,0,0,2,1,5,-170,-155,-1.5,105,9.5,100,9.5,100
409,964,H,ARI,ZDAVIES,1,0,0,0,0,1,0,0,0,2,145,145,1.5,-125,9.5,-120,9.5,-120
409,965,V,BAL,JLYLES,0,0,2,0,0,0,0,0,1,3,190,200,1.5,-105,8.5,-105,8.5,-105
409,966,H,TAM,DRASMUSSE,0,3,2,0,0,0,0,0,x,5,-235,-220,-1.5,-115,8.5,-115,8.5,-115
409,967,V,CWS,DCEASE,2,0,0,0,0,2,1,0,0,5,-145,-130,-1.5,120,8.5,-115,8.5,-105
409,968,H,DET,CMIZE,0,0,0,0,0,2,0,0,0,2,125,120,1.5,-140,8.5,-105,8.5,-115
409,969,V,SEA,LGILBERT,0,0,1,0,1,0,0,0,2,4,120,128,1.5,-160,8.5,-110,8.5,100
409,970,H,MIN,SGRAY,1,0,0,0,0,0,0,2,0,3,-140,-138,-1.5,140,8.5,-110,8.5,-120
409,971,V,TEX,DDUNNING,0,0,3,0,0,0,0,0,0,3,170,185,1.5,-115,9,-120,9.5,-105
409,972,H,TOR,KGAUSMAN,2,0,0,0,1,1,0,0,x,4,-200,-205,-1.5,-105,9,100,9.5,-115
409,973,V,BOS,NPIVETTA,0,2,0,0,0,0,0,0,0,2,150,138,1.5,-135,9,-120,9,-115
409,974,H,NYY,LSEVERINO,0,0,0,2,0,2,0,0,x,4,-180,-148,-1.5,115,9,100,9,-105
409,975,V,CLE,ZPLESAC,0,0,0,0,0,0,0,0,0,0,105,104,1.5,-185,8.5,-110,8.5,-120
409,976,H,KAN,BKELLER,0,0,0,0,0,0,0,0,0,1,-125,-114,-1.5,165,8.5,-110,8.5,100
409,977,V,HOU,JVERLANDE,0,0,0,0,0,0,0,0,0,0,-120,-102,-1.5,155,8.5,-110,9,-105
409,978,H,LAA,NSYNDERGA,0,1,0,0,0,0,0,1,x,2,100,-108,1.5,-175,8.5,-110,9,-115
409,979,V,OAK,CIRVIN-L,0,0,0,0,0,0,0,1,1,2,175,180,1.5,-110,9.5,100,9.5,-105
409,980,H,PHI,KGIBSON,2,0,0,0,0,2,0,0,x,4,-210,-200,-1.5,-110,9.5,-120,9.5,-115
410,901,V,NYM,CCARRASCO,0,0,0,2,0,0,0,0,0,2,-125,-136,-1.5,110,10.5,-105,9.5,100
410,902,H,WAS,EFEDDE,1,0,0,0,0,0,0,3,x,4,105,126,1.5,-130,10.5,-115,9.5,-120
410,903,V,CIN,HGREENE,0,0,5,0,1,0,0,0,0,6,190,154,1.5,-130,10,-105,9,-115
410,904,H,ATL,IANDERSON,0,0,0,1,2,0,0,0,0,3,-235,-164,-1.5,110,10,-115,9,-105
410,905,V,PIT,BWILSON,0,0,5,2,0,0,1,1,0,9,195,190,1.5,-105,7,-120,8.5,-105
410,906,H,STL,SMATZ-L,3,0,0,0,0,0,1,0,0,4,-245,-210,-1.5,-115,7,100,8.5,-115
410,907,V,MIL,FPERALTA,0,0,1,0,0,3,1,0,0,5,-135,-128,-1.5,130,7.5,100,7.5,-115
410,908,H,CUB,MSTROMAN,3,0,0,0,0,1,0,0,0,4,115,118,1.5,-150,7.5,-120,7.5,-105
410,909,V,LAD,JURIAS-L,0,0,0,4,0,0,0,0,0,4,-210,-210,-1.5,-145,12.5,-105,11,-110
410,910,H,COL,ASENZATEL,3,0,3,1,0,0,2,0,x,9,175,190,1.5,125,12.5,-115,11,-110
410,911,V,MIA,TROGERS-L,0,1,0,1,0,0,0,0,0,2,140,100,1.5,-210,8.5,-105,7.5,-120
410,912,H,SFO,ADESCLAFA,0,2,1,0,0,0,0,0,x,3,-165,-110,-1.5,185,8.5,-115,7.5,100
410,913,V,SDG,NCRISMATT,0,5,0,1,2,2,0,0,0,10,-195,-148,-1.5,-105,9.5,-110,9,-115
410,914,H,ARI,CSMITH-L,0,0,0,0,0,1,0,0,4,5,165,138,1.5,-115,9.5,-110,9,-105
410,915,V,BAL,TWELLS,0,0,0,0,0,0,0,0,0,0,180,164,1.5,-130,8.5,-110,8.5,100
410,916,H,TAM,CKLUBER,0,4,0,0,0,0,4,0,x,8,-220,-178,-1.5,110,8.5,-110,8.5,-120
410,917,V,CWS,MKOPECH,2,0,2,1,0,0,4,0,1,10,-140,-125,-1.5,125,8.5,-110,8,-110
410,918,H,DET,TSKUBAL-L,0,1,0,0,0,0,0,0,0,1,120,115,1.5,-145,8.5,-110,8,-110
410,919,V,TEX,SHOWARD,0,1,0,6,2,0,3,0,0,12,200,180,1.5,-105,10,-105,9.5,100
410,920,H,TOR,HRYU-L,4,1,1,0,0,0,0,0,0,6,-250,-200,-1.5,-115,10,-115,9.5,-120
410,921,V,CLE,CQUANTRIL,6,4,0,2,1,0,3,1,0,17,105,105,1.5,-185,8,-110,9,-110
410,922,H,KAN,KBUBIC-L,0,0,2,0,0,0,0,0,1,3,-125,-115,-1.5,165,8,-110,9,-110
410,923,V,SEA,MGONZALES-L,0,0,4,0,0,0,0,0,0,4,120,130,1.5,-160,8.5,-120,8.5,-120
410,924,H,MIN,BOBER,5,1,1,1,0,1,1,0,x,10,-140,-140,-1.5,140,8.5,100,8.5,100
410,925,V,HOU,JURQUIDY,0,0,0,0,2,0,0,2,0,4,-115,-106,-1.5,145,9.5,-105,9.5,-105
410,926,H,LAA,JSUAREZ-L,0,1,0,0,0,0,0,0,0,1,-105,-104,1.5,-165,9.5,-115,9.5,-115
410,927,V,BOS,THOUCK,2,0,0,1,0,1,0,0,0,4,120,128,1.5,-160,9.5,-110,8.5,-110
410,928,H,NYY,JMONTGOME-L,0,0,1,2,0,0,0,0,0,3,-140,-138,-1.5,140,9.5,-110,8.5,-110
410,929,V,OAK,DJEFFERIE,0,0,0,0,0,1,1,0,2,4,195,195,1.5,100,8.5,-115,8.5,-120
410,930,H,PHI,ZEFLIN,0,0,0,0,0,0,0,0,1,1,-245,-215,-1.5,-120,8.5,-105,8.5,100
411,953,V,NYM,TWALKER,3,0,0,0,0,0,1,0,0,4,125,131,1.5,-150,9.5,-115,9,-120
411,954,H,PHI,RSUAREZ-L,0,0,0,0,0,0,0,5,x,5,-145,-141,-1.5,130,9.5,-105,9,100
411,955,V,WAS,JROGERS-L,0,0,5,0,0,0,1,5,0,11,155,200,1.5,110,9.5,-110,9.5,-105
411,956,H,ATL,HYNOA,1,0,0,0,0,0,0,0,1,2,-185,-220,-1.5,-130,9.5,-110,9.5,-115
411,957,V,SDG,NMARTINEZ,0,0,0,1,1,0,1,0,1,4,135,138,1.5,-160,8.5,-110,8.5,105
411,958,H,SFO,AWOOD-L,0,1,0,0,0,1,0,0,0,2,-160,-148,-1.5,140,8.5,-110,8.5,-125
411,959,V,CLE,ACIVALE,2,0,0,2,0,0,2,3,1,10,-110,-108,1.5,-210,8.5,-115,8.5,-115
411,960,H,KAN,CHERNANDE,0,0,1,3,0,0,1,0,2,7,-110,-102,-1.5,185,8.5,-105,8.5,-105
411,961,V,BOS,MWACHA,0,0,0,0,1,0,0,0,0,1,-110,-120,-1.5,130,9,-120,9.5,-105
411,962,H,DET,MMANNING,1,0,0,0,0,0,0,2,x,3,-110,110,1.5,-150,9,100,9.5,-115
411,963,V,OAK,PBLACKBUR,4,4,0,1,0,0,0,0,4,13,180,195,1.5,-105,8,-110,8.5,-120
411,964,H,TAM,LPATINO,0,0,0,0,0,1,0,1,0,2,-220,-215,-1.5,-115,8,-110,8.5,100
411,965,V,TOR,AMANOAH,0,0,2,0,0,0,1,0,0,3,-105,105,1.5,-185,9,-110,9,-105
411,966,H,NYY,JTAILLON,0,0,0,0,0,0,0,0,0,0,-115,-115,-1.5,165,9,-110,9,-115
411,967,V,SEA,CFLEXEN,0,0,0,0,0,0,0,0,0,0,110,120,1.5,-165,9,-115,9,-125
411,968,H,MIN,DBUNDY,1,0,0,0,3,0,0,0,x,4,-130,-130,-1.5,145,9,-105,9,105
411,969,V,MIL,AHOUSER,0,0,0,0,0,0,0,0,0,0,-150,-150,-1.5,100,9,-115,9,-110
411,970,H,BAL,BZIMMERMA-L,0,2,0,0,0,0,0,0,x,2,130,140,1.5,-120,9,-105,9,-110
411,971,V,COL,AGOMBER-L,1,0,0,0,0,0,1,1,1,6,-110,118,1.5,-165,9.5,-110,10,-120
411,972,H,TEX,THEARN-L,0,0,0,1,2,0,0,0,1,4,-110,-128,-1.5,145,9.5,-110,10,100
411,973,V,MIA,EHERNANDE,0,0,0,1,0,0,0,0,1,2,130,112,1.5,-180,9.5,-115,9,-115
411,974,H,LAA,MLORENZEN,3,1,0,0,0,0,0,2,x,6,-150,-122,-1.5,160,9.5,-105,9,-105
412,901,V,CUB,DSMYLY-L,0,0,0,0,1,0,1,0,0,2,-135,-113,-1.5,140,8.5,-110,8.5,-115
412,902,H,PIT,JQUINTANA-L,0,0,0,0,0,0,0,1,0,1,115,103,1.5,-160,8.5,-110,8.5,-105
412,903,V,NYM,TMEGILL,0,0,0,0,1,0,0,1,0,2,140,127,1.5,-155,9,-110,8.5,-115
412,904,H,PHI,ZWHEELER,0,0,0,0,0,0,0,0,0,0,-165,-137,-1.5,135,9,-110,8.5,-105
412,905,V,WAS,PCORBIN-L,1,0,0,0,0,2,0,0,1,4,135,162,1.5,-130,9.5,-115,9.5,-105
412,906,H,ATL,BELDER,0,3,3,4,1,2,0,3,x,16,-160,-174,-1.5,110,9.5,-105,9.5,-115
412,907,V,SDG,YDARVISH,0,1,0,0,1,0,0,0,0,2,-115,107,1.5,-200,8,-110,7.5,-105
412,908,H,SFO,ACOBB,6,4,0,0,1,0,0,2,x,13,-105,-117,-1.5,175,8,-110,7.5,-115
412,909,V,BOS,RHILL-L,0,0,0,0,0,3,0,2,0,5,-130,-121,-1.5,120,9.5,-105,8.5,-110
412,910,H,DET,TALEXANDE-L,0,0,3,0,0,0,0,0,0,3,110,111,1.5,-140,9.5,-115,8.5,-110
412,911,V,SEA,MBRASH-,0,1,0,0,0,0,0,0,1,2,130,102,1.5,-180,10,-105,9,-105
412,912,H,CWS,VVELASQUE,0,0,1,0,0,1,0,1,x,3,-150,-112,-1.5,160,10,-115,9,-115
412,913,V,OAK,AOLLER,3,0,0,0,0,1,3,0,1,8,185,185,1.5,-115,9,-115,8.5,-110
412,914,H,TAM,TROMERO,1,4,1,0,0,1,0,0,0,9,-225,-205,-1.5,-105,9,-105,8.5,-110
412,915,V,TOR,YKIKUCHI-L,0,0,0,0,0,0,0,0,0,0,100,115,1.5,-175,10,-110,9.5,-110
412,916,H,NYY,NCORTES-L,0,2,0,1,0,0,0,1,x,4,-120,-125,-1.5,155,10,-110,9.5,-110
412,917,V,CLE,SBIEBER,0,0,3,1,0,0,0,0,6,10,100,100,-1.5,155,8.5,-110,8,-115
412,918,H,CIN,TMAHLE,0,0,0,0,0,4,0,0,1,5,-120,-110,1.5,-175,8.5,-110,8,-105
412,919,V,MIL,ELAUER-L,2,0,2,0,0,0,1,0,0,5,-170,-157,-1.5,-110,9,-110,9,-115
412,920,H,BAL,SWATKINS,0,4,0,0,0,0,0,0,0,4,145,147,1.5,-110,9,-110,9,-105
412,921,V,MIA,JLUZARDO-L,0,0,1,0,0,0,2,0,0,3,155,140,1.5,-145,9.5,-105,9,100
412,922,H,LAA,PSANDOVAL-L,0,0,0,1,0,2,0,0,1,4,-185,-150,-1.5,125,9.5,-115,9,-120
412,923,V,LAD,AHEANEY-L,0,0,0,0,1,0,0,6,0,7,-135,-145,-1.5,115,9,-115,9,-120
412,924,H,MIN,CARCHER,0,0,0,0,1,0,0,1,0,2,115,135,1.5,-135,9,-105,9,100
412,925,V,KAN,DLYNCH-L,0,3,0,0,0,0,1,1,0,5,200,154,1.5,-135,8.5,-105,9,-105
412,926,H,STL,DHUDSON,3,0,0,3,0,0,0,0,x,6,-250,-164,-1.5,115,8.5,-115,9,-115
412,927,V,COL,CKUHL,0,0,2,0,1,0,1,0,0,4,110,144,1.5,-145,10,-110,10,-115
412,928,H,TEX,MPEREZ-L,0,1,0,0,0,0,0,0,0,1,-130,-154,-1.5,125,10,-110,10,-105
412,929,V,HOU,LGARCIA,0,0,0,0,1,0,0,0,1,2,-135,-140,-1.5,100,9.5,-115,9,-115
412,930,H,ARI,MBUMGARNE-L,0,0,0,0,0,1,0,0,0,1,115,130,1.5,-120,9.5,-105,9,-105
413,951,V,WAS,JGRAY,2,0,0,0,0,1,0,0,0,3,175,195,1.5,-105,9,-115,9,100
413,952,H,ATL,MFRIED-L,0,0,0,0,0,1,0,0,0,1,-210,-215,-1.5,-115,9,-105,9,-120
413,953,V,CUB,KHENDRICK,1,0,0,1,0,0,0,0,0,2,-135,-121,-1.5,130,8.5,-115,9,-120
413,954,H,PIT,ZTHOMPSON,3,0,2,1,0,0,0,0,x,6,115,111,1.5,-150,8.5,-105,9,100
413,955,V,NYM,MSCHERZER,0,0,1,2,1,4,0,0,1,9,105,-110,1.5,-210,9.5,-110,8.5,-125
413,956,H,PHI,ANOLA,0,0,0,1,0,2,2,0,1,6,-125,100,-1.5,185,9.5,-110,8.5,105
413,957,V,SDG,SMANAEA-L,1,0,0,0,0,0,0,0,0,1,-105,105,1.5,-200,7,-115,7,-115
413,958,H,SFO,LWEBB,0,2,0,0,0,0,0,0,x,2,-115,-115,-1.5,175,7,-105,7,-105
413,959,V,BOS,NEOVALDI,0,0,1,6,0,0,2,0,0,9,-115,-135,-1.5,130,8,-115,7.5,-105
413,960,H,DET,ERODRIGUE-L,1,0,0,0,1,0,2,3,0,7,-105,125,1.5,-150,8,-105,7.5,-115
413,961,V,OAK,FMONTAS,0,0,3,0,0,0,1,0,0,4,165,167,1.5,-135,7.5,-110,7.5,105
413,962,H,TAM,SMCCLANAH-L,0,0,0,1,0,0,1,0,0,2,-195,-182,-1.5,115,7.5,-110,7.5,-125
413,963,V,TOR,JBERRIOS,1,0,2,0,0,0,1,2,0,6,105,152,1.5,-150,8.5,-110,8,-120
413,964,H,NYY,GCOLE,0,0,0,0,3,0,0,1,0,4,-125,-162,-1.5,130,8.5,-110,8,100
413,965,V,SEA,RRAY-L,1,0,0,0,2,0,0,0,1,4,-115,106,1.5,-190,9.5,-110,9,-110
413,966,H,CWS,DKEUCHEL-L,0,4,0,0,0,0,2,0,x,6,-105,-116,-1.5,170,9.5,-110,9,-110
413,967,V,CLE,TMCKENZIE,0,2,1,2,1,0,0,1,0,7,115,117,1.5,-165,10,-110,9,-105
413,968,H,CIN,NLODOLO-L,0,0,0,0,1,0,0,2,0,3,-135,-127,-1.5,145,10,-110,9,-115
413,969,V,LAD,CKERSHAW-L,2,1,0,0,0,0,0,3,1,7,-180,-188,-1.5,-115,8.5,-115,8.5,-120
413,970,H,MIN,CPADDACK,0,0,0,0,0,0,0,0,0,0,150,173,1.5,-105,8.5,-105,8.5,100
413,973,V,HOU,FVALDEZ-L,0,0,0,0,0,0,1,0,0,2,-150,-159,-1.5,100,9,-115,8.5,-105
413,974,H,ARI,MKELLY,0,1,0,0,0,0,0,0,0,3,130,149,1.5,-120,9,-105,8.5,-115
413,975,V,MIL,CBURNES,0,2,0,0,0,0,0,0,2,4,-190,-168,-1.5,-105,8,-105,7.5,-120
413,976,H,BAL,JMEANS-L,0,0,0,0,0,0,0,2,0,2,160,158,1.5,-115,8,-115,7.5,100
414,901,V,STL,AWAINWRIG,0,0,0,0,0,0,0,1,0,1,130,128,1.5,-155,8,-110,8,-105
414,902,H,MIL,BWOODRUFF,1,1,2,0,0,1,0,0,x,5,-150,-138,-1.5,135,8,-110,8,-115
414,903,V,WAS,JADON,3,0,0,0,1,0,0,0,0,4,105,116,1.5,-170,9.5,100,9,-105
414,904,H,PIT,JBRUBAKER,1,0,4,0,1,1,2,0,x,9,-125,-126,-1.5,150,9.5,-120,9,-115
414,905,V,PHI,KGIBSON,1,0,0,0,0,0,2,0,0,3,-105,106,1.5,-185,7.5,-110,8,-105
414,906,H,MIA,SALCANTAR,0,0,0,3,1,0,0,0,x,4,-115,-116,-1.5,165,7.5,-110,8,-115
414,907,V,ATL,CMORTON,0,0,0,0,0,0,0,0,1,1,-110,-106,1.5,-210,8,-105,8,105
414,908,H,SDG,JMUSGROVE,3,2,0,0,0,2,2,3,x,12,-110,-104,-1.5,185,8,-115,8,-125
414,909,V,CUB,JSTEELE-L,3,0,0,0,0,2,0,0,0,5,125,114,1.5,-155,11.5,-110,11,-120
414,910,H,COL,KFREELAND-L,0,0,0,0,2,0,0,0,0,2,-145,-124,-1.5,135,11.5,-110,11,100
414,911,V,CIN,LCESSA,0,0,0,0,0,2,1,0,0,3,220,235,1.5,120,9,-120,8.5,-115
414,912,H,LAD,WBUEHLER,3,0,0,0,0,0,0,6,x,9,-270,-265,-1.5,-140,9,100,8.5,-105
414,913,V,OAK,CIRVIN-L,0,3,1,1,1,0,0,0,0,6,170,190,1.5,-115,8,-110,8,-105
414,914,H,TAM,JFLEMING-L,0,1,0,0,0,0,2,0,0,3,-200,-210,-1.5,-105,8,-110,8,-115
414,915,V,SEA,LGILBERT,0,2,0,0,0,0,1,2,0,5,-110,-114,-1.5,140,9.5,100,9,100
414,916,H,CWS,JLAMBERT,0,0,0,0,1,0,0,0,0,1,-110,104,1.5,-160,9.5,-120,9,-120
414,917,V,TOR,KGAUSMAN,0,0,0,0,0,0,0,0,0,0,115,125,1.5,-160,8.5,-120,8.5,-110
414,918,H,NYY,LSEVERINO,0,0,1,0,1,0,0,1,x,3,-135,-135,-1.5,140,8.5,100,8.5,-110
414,919,V,LAA,SOHTANI,2,0,0,0,0,0,0,2,1,5,-130,-142,-1.5,110,9,-110,8.5,-110
414,920,H,TEX,DDUNNING,0,4,0,4,2,0,0,0,x,10,110,132,1.5,-130,9,-110,8.5,-110
414,921,V,DET,CMIZE,0,2,0,0,0,0,2,0,0,4,105,121,1.5,-170,8.5,-120,8.5,-105
414,922,H,KAN,ZGREINKE,0,0,0,2,0,0,0,0,0,2,-125,-131,-1.5,150,8.5,100,8.5,-115
415,951,V,ARI,ZDAVIES,0,0,0,0,0,1,0,0,2,3,175,210,1.5,100,8.5,-115,7.5,-115
415,952,H,NYM,CBASSITT,1,0,1,1,2,0,1,4,x,10,-210,-240,-1.5,-120,8.5,-105,7.5,-105
415,953,V,WAS,EFEDDE,2,1,0,1,1,2,0,0,0,7,-110,104,1.5,-185,9.5,-110,9,-105
415,954,H,PIT,MKELLER,0,2,0,0,0,0,0,0,0,2,-110,-114,-1.5,165,9.5,-110,9,-115
415,955,V,PHI,ZEFLIN,0,0,0,0,0,0,0,1,0,1,-110,118,1.5,-180,8,-115,7.5,-115
415,956,H,MIA,PLOPEZ,2,2,0,0,2,1,0,0,x,7,-110,-128,-1.5,160,8,-105,7.5,-105
415,957,V,STL,MMIKOLAS,4,2,0,0,2,0,0,0,2,10,125,139,1.5,-160,8.5,-105,8.5,-105
415,958,H,MIL,FPERALTA,0,0,0,0,0,0,1,0,0,1,-145,-149,-1.5,140,8.5,-115,8.5,-115
415,959,V,CUB,MSTROMAN,0,2,1,0,1,0,0,0,1,5,115,108,1.5,-170,11,-105,10,100
415,960,H,COL,GMARQUEZ,0,0,0,5,1,0,0,0,x,6,-135,-118,-1.5,150,11,-115,10,-120
415,961,V,ATL,KWRIGHT,0,0,1,1,0,0,0,3,0,5,-110,-103,1.5,-205,8.5,100,8.5,100
415,962,H,SDG,MGORE-L,0,0,0,0,2,0,0,0,0,2,-110,-107,-1.5,180,8.5,-120,8.5,-120
415,963,V,CIN,VGUTIERRE,0,0,0,0,0,1,0,0,0,1,195,230,1.5,115,10,-115,9,-110
415,964,H,LAD,TGONSOLIN,0,1,1,0,1,0,0,0,x,3,-245,-260,-1.5,-135,10,-105,9,-110
415,965,V,MIN,JRYAN,1,3,0,0,2,0,0,0,2,8,-115,110,1.5,-170,10.5,-105,10,-105
415,966,H,BOS,NPIVETTA,0,1,0,0,0,0,0,3,0,4,-105,-120,-1.5,150,10.5,-115,10,-115
415,967,V,NYY,JMONTGOME-L,0,0,1,0,0,0,0,0,0,1,-210,-194,-1.5,-130,9.5,-110,9,-120
415,968,H,BAL,JLYLES,0,0,0,0,0,0,1,0,0,2,175,177,1.5,110,9.5,-110,9,100
415,969,V,OAK,DJEFFERIE,0,0,0,0,0,1,0,0,0,1,175,170,1.5,-120,9.5,-115,9,-115
415,970,H,TOR,RSTRIPLIN,1,1,0,0,0,1,1,0,x,4,-210,-185,-1.5,100,9.5,-105,9,-105
415,971,V,TAM,DRASMUSSE,0,0,0,0,0,2,0,0,0,2,115,120,1.5,-175,9,100,8,-110
415,972,H,CWS,DCEASE,0,1,1,0,1,0,0,0,x,3,-135,-130,-1.5,155,9,-120,8,-110
415,973,V,LAA,RDETMERS-L,1,1,0,0,5,0,2,0,0,9,-120,-114,-1.5,135,10,-110,10,-120
415,974,H,TEX,MBUSH,0,1,0,5,0,0,0,0,0,6,100,104,1.5,-155,10,-110,10,100
415,975,V,DET,TSKUBAL-L,0,0,0,0,0,0,2,0,0,2,115,116,1.5,-175,8.5,-120,8,100
415,976,H,KAN,BKELLER,0,0,0,1,0,0,0,0,0,1,-135,-126,-1.5,155,8.5,100,8,-120
415,977,V,HOU,JODORIZZI,0,0,0,0,0,0,1,0,0,1,-120,-111,-1.5,140,8.5,-110,8,-115
415,978,H,SEA,MGONZALES-L,1,0,0,2,1,2,3,2,x,11,100,101,1.5,-160,8.5,-110,8,-105
415,979,V,SFO,CRODON-L,0,1,0,0,0,1,0,2,0,4,-160,-150,-1.5,105,8.5,-110,7.5,-105
415,980,H,CLE,ZPLESAC,0,0,0,0,0,0,1,0,0,1,135,140,1.5,-125,8.5,-110,7.5,-115
416,901,V,ARI,ZGALLEN,0,0,0,0,0,0,3,0,0,3,115,155,1.5,-150,8,-110,8,-110
416,902,H,NYM,CCARRASCO,0,0,0,0,0,0,0,2,0,2,-135,-165,-1.5,130,8,-110,8,-110
416,903,V,ATL,IANDERSON,1,0,0,1,2,1,0,0,0,5,-125,-102,-1.5,160,7.5,-115,8.5,105
416,904,H,SDG,NMARTINEZ,0,1,0,0,0,0,0,1,0,2,105,-108,1.5,-180,7.5,-105,8.5,-125
416,905,V,PHI,RSUAREZ-L,2,6,0,0,0,2,0,0,0,10,-120,117,1.5,-180,7.5,-110,8,-115
416,906,H,MIA,TROGERS-L,0,0,0,0,2,0,0,1,0,3,100,-127,-1.5,160,7.5,-110,8,-105
416,907,V,WAS,JROGERS-L,0,1,0,0,1,0,0,0,2,4,-110,-102,-1.5,155,9,-120,9,-125
416,908,H,PIT,BWILSON,0,2,0,0,1,0,0,3,x,6,-110,-108,1.5,-175,9,100,9,105
416,909,V,STL,SMATZ-L,0,0,0,1,0,0,0,1,0,2,105,107,1.5,-200,9,100,8.5,105
416,910,H,MIL,AHOUSER,0,0,0,0,0,0,0,1,0,1,-125,-117,-1.5,175,9,-120,8.5,-125
416,911,V,CUB,MLEITER,0,0,1,0,0,0,4,1,0,6,115,102,1.5,-170,12,-105,11.5,-110
416,912,H,COL,ASENZATEL,0,0,4,3,1,0,1,0,x,9,-135,-112,-1.5,150,12,-115,11.5,-110
416,913,V,CIN,HGREENE,0,0,0,0,0,0,0,0,2,2,205,190,1.5,-110,9.5,-105,8.5,-115
416,914,H,LAD,JURIAS-L,0,0,0,0,0,4,1,0,x,5,-255,-210,-1.5,-110,9.5,-115,8.5,-105
416,915,V,TAM,CKLUBER,1,0,0,0,0,1,0,0,0,2,115,114,1.5,-170,9,-105,8.5,105
416,916,H,CWS,MKOPECH,0,0,0,2,0,1,0,0,x,3,-135,-124,-1.5,150,9,-115,8.5,-125
416,917,V,OAK,PBLACKBUR,0,3,2,0,0,0,0,0,2,7,190,185,1.5,-110,9,-105,8.5,-120
416,918,H,TOR,HRYU-L,1,0,0,1,0,3,0,0,0,5,-235,-205,-1.5,-110,9,-115,8.5,100
416,919,V,MIN,SGRAY,0,0,0,0,0,0,0,0,0,0,110,140,1.5,-155,10,-110,9.5,100
416,920,H,BOS,THOUCK,0,2,2,0,0,0,0,0,x,4,-130,-150,-1.5,135,10,-110,9.5,-120
416,921,V,DET,MMANNING,0,1,0,0,0,0,0,0,0,1,100,145,1.5,-155,8.5,-115,8,-105
416,922,H,KAN,KBUBIC-L,1,0,0,0,0,2,0,0,x,3,-120,-155,-1.5,135,8.5,-105,8,-115
